image_name,image_path,identity,split,identity_type
128745.jpg,img_align_celeba/128745.jpg,6086,impostor_pool,enrolled
044047.jpg,img_align_celeba/044047.jpg,6086,impostor_pool,enrolled
135446.jpg,img_align_celeba/135446.jpg,6086,impostor_pool,enrolled
150129.jpg,img_align_celeba/150129.jpg,6086,impostor_pool,enrolled
123742.jpg,img_align_celeba/123742.jpg,6086,impostor_pool,enrolled
060980.jpg,img_align_celeba/060980.jpg,6086,impostor_pool,enrolled
044018.jpg,img_align_celeba/044018.jpg,6086,impostor_pool,enrolled
101818.jpg,img_align_celeba/101818.jpg,6086,impostor_pool,enrolled
157903.jpg,img_align_celeba/157903.jpg,6086,impostor_pool,enrolled
074119.jpg,img_align_celeba/074119.jpg,6086,impostor_pool,enrolled
082251.jpg,img_align_celeba/082251.jpg,6136,enrollment,enrolled
056998.jpg,img_align_celeba/056998.jpg,6136,genuine_test,enrolled
137411.jpg,img_align_celeba/137411.jpg,6136,genuine_test,enrolled
031649.jpg,img_align_celeba/031649.jpg,6136,impostor_pool,enrolled
004467.jpg,img_align_celeba/004467.jpg,6136,impostor_pool,enrolled
154511.jpg,img_align_celeba/154511.jpg,6136,impostor_pool,enrolled
160876.jpg,img_align_celeba/160876.jpg,6136,impostor_pool,enrolled
013485.jpg,img_align_celeba/013485.jpg,6136,impostor_pool,enrolled
156382.jpg,img_align_celeba/156382.jpg,6136,impostor_pool,enrolled
160727.jpg,img_align_celeba/160727.jpg,6136,impostor_pool,enrolled
012893.jpg,img_align_celeba/012893.jpg,6136,impostor_pool,enrolled
004613.jpg,img_align_celeba/004613.jpg,6136,impostor_pool,enrolled
015976.jpg,img_align_celeba/015976.jpg,6136,impostor_pool,enrolled
098428.jpg,img_align_celeba/098428.jpg,6136,impostor_pool,enrolled
065893.jpg,img_align_celeba/065893.jpg,6136,impostor_pool,enrolled
014739.jpg,img_align_celeba/014739.jpg,6136,impostor_pool,enrolled
113515.jpg,img_align_celeba/113515.jpg,6136,impostor_pool,enrolled
151426.jpg,img_align_celeba/151426.jpg,6136,impostor_pool,enrolled
021376.jpg,img_align_celeba/021376.jpg,6136,impostor_pool,enrolled
057416.jpg,img_align_celeba/057416.jpg,6136,impostor_pool,enrolled
162132.jpg,img_align_celeba/162132.jpg,6136,impostor_pool,enrolled
094544.jpg,img_align_celeba/094544.jpg,6136,impostor_pool,enrolled
031985.jpg,img_align_celeba/031985.jpg,6136,impostor_pool,enrolled
057788.jpg,img_align_celeba/057788.jpg,6136,impostor_pool,enrolled
012100.jpg,img_align_celeba/012100.jpg,6136,impostor_pool,enrolled
014081.jpg,img_align_celeba/014081.jpg,6136,impostor_pool,enrolled
084710.jpg,img_align_celeba/084710.jpg,6136,impostor_pool,enrolled
134574.jpg,img_align_celeba/134574.jpg,6136,impostor_pool,enrolled
029478.jpg,img_align_celeba/029478.jpg,6136,impostor_pool,enrolled
161342.jpg,img_align_celeba/161342.jpg,6136,impostor_pool,enrolled
141357.jpg,img_align_celeba/141357.jpg,6170,enrollment,enrolled
018041.jpg,img_align_celeba/018041.jpg,6170,genuine_test,enrolled
023935.jpg,img_align_celeba/023935.jpg,6170,genuine_test,enrolled
099720.jpg,img_align_celeba/099720.jpg,6170,impostor_pool,enrolled
102286.jpg,img_align_celeba/102286.jpg,6170,impostor_pool,enrolled
016599.jpg,img_align_celeba/016599.jpg,6170,impostor_pool,enrolled
123981.jpg,img_align_celeba/123981.jpg,6170,impostor_pool,enrolled
003910.jpg,img_align_celeba/003910.jpg,6170,impostor_pool,enrolled
011102.jpg,img_align_celeba/011102.jpg,6170,impostor_pool,enrolled
015741.jpg,img_align_celeba/015741.jpg,6170,impostor_pool,enrolled
082558.jpg,img_align_celeba/082558.jpg,6170,impostor_pool,enrolled
085395.jpg,img_align_celeba/085395.jpg,6170,impostor_pool,enrolled
115122.jpg,img_align_celeba/115122.jpg,6170,impostor_pool,enrolled
077214.jpg,img_align_celeba/077214.jpg,6170,impostor_pool,enrolled
055493.jpg,img_align_celeba/055493.jpg,6170,impostor_pool,enrolled
035571.jpg,img_align_celeba/035571.jpg,6170,impostor_pool,enrolled
029464.jpg,img_align_celeba/029464.jpg,6170,impostor_pool,enrolled
152338.jpg,img_align_celeba/152338.jpg,6170,impostor_pool,enrolled
055608.jpg,img_align_celeba/055608.jpg,6170,impostor_pool,enrolled
034660.jpg,img_align_celeba/034660.jpg,6170,impostor_pool,enrolled
039217.jpg,img_align_celeba/039217.jpg,6170,impostor_pool,enrolled
089245.jpg,img_align_celeba/089245.jpg,6170,impostor_pool,enrolled
117945.jpg,img_align_celeba/117945.jpg,6170,impostor_pool,enrolled
110929.jpg,img_align_celeba/110929.jpg,6277,enrollment,enrolled
005680.jpg,img_align_celeba/005680.jpg,6277,genuine_test,enrolled
000955.jpg,img_align_celeba/000955.jpg,6277,genuine_test,enrolled
131991.jpg,img_align_celeba/131991.jpg,6277,genuine_test,enrolled
093844.jpg,img_align_celeba/093844.jpg,6277,impostor_pool,enrolled
141684.jpg,img_align_celeba/141684.jpg,6277,impostor_pool,enrolled
117198.jpg,img_align_celeba/117198.jpg,6277,impostor_pool,enrolled
114750.jpg,img_align_celeba/114750.jpg,6277,impostor_pool,enrolled
027656.jpg,img_align_celeba/027656.jpg,6277,impostor_pool,enrolled
005945.jpg,img_align_celeba/005945.jpg,6277,impostor_pool,enrolled
065258.jpg,img_align_celeba/065258.jpg,6277,impostor_pool,enrolled
130434.jpg,img_align_celeba/130434.jpg,6277,impostor_pool,enrolled
063441.jpg,img_align_celeba/063441.jpg,6277,impostor_pool,enrolled
046422.jpg,img_align_celeba/046422.jpg,6277,impostor_pool,enrolled
151397.jpg,img_align_celeba/151397.jpg,6277,impostor_pool,enrolled
014548.jpg,img_align_celeba/014548.jpg,6456,enrollment,enrolled
034507.jpg,img_align_celeba/034507.jpg,6456,genuine_test,enrolled
058232.jpg,img_align_celeba/058232.jpg,6456,genuine_test,enrolled
141952.jpg,img_align_celeba/141952.jpg,6456,genuine_test,enrolled
159931.jpg,img_align_celeba/159931.jpg,6456,impostor_pool,enrolled
122142.jpg,img_align_celeba/122142.jpg,6456,impostor_pool,enrolled
004054.jpg,img_align_celeba/004054.jpg,6456,impostor_pool,enrolled
042113.jpg,img_align_celeba/042113.jpg,6456,impostor_pool,enrolled
071763.jpg,img_align_celeba/071763.jpg,6456,impostor_pool,enrolled
042483.jpg,img_align_celeba/042483.jpg,6456,impostor_pool,enrolled
102810.jpg,img_align_celeba/102810.jpg,6456,impostor_pool,enrolled
157218.jpg,img_align_celeba/157218.jpg,6456,impostor_pool,enrolled
154323.jpg,img_align_celeba/154323.jpg,6456,impostor_pool,enrolled
105194.jpg,img_align_celeba/105194.jpg,6456,impostor_pool,enrolled
136099.jpg,img_align_celeba/136099.jpg,6456,impostor_pool,enrolled
021944.jpg,img_align_celeba/021944.jpg,6456,impostor_pool,enrolled
128307.jpg,img_align_celeba/128307.jpg,6456,impostor_pool,enrolled
029190.jpg,img_align_celeba/029190.jpg,6456,impostor_pool,enrolled
088793.jpg,img_align_celeba/088793.jpg,6456,impostor_pool,enrolled
087125.jpg,img_align_celeba/087125.jpg,6456,impostor_pool,enrolled
190792.jpg,img_align_celeba/190792.jpg,6528,enrollment,enrolled
183409.jpg,img_align_celeba/183409.jpg,6528,genuine_test,enrolled
185332.jpg,img_align_celeba/185332.jpg,6528,genuine_test,enrolled
184813.jpg,img_align_celeba/184813.jpg,6528,impostor_pool,enrolled
202384.jpg,img_align_celeba/202384.jpg,6528,impostor_pool,enrolled
198698.jpg,img_align_celeba/198698.jpg,6528,impostor_pool,enrolled
197465.jpg,img_align_celeba/197465.jpg,6528,impostor_pool,enrolled
196183.jpg,img_align_celeba/196183.jpg,6528,impostor_pool,enrolled
188370.jpg,img_align_celeba/188370.jpg,6528,impostor_pool,enrolled
202441.jpg,img_align_celeba/202441.jpg,6528,impostor_pool,enrolled
193414.jpg,img_align_celeba/193414.jpg,6528,impostor_pool,enrolled
182865.jpg,img_align_celeba/182865.jpg,6528,impostor_pool,enrolled
191377.jpg,img_align_celeba/191377.jpg,6528,impostor_pool,enrolled
198298.jpg,img_align_celeba/198298.jpg,6528,impostor_pool,enrolled
193469.jpg,img_align_celeba/193469.jpg,6528,impostor_pool,enrolled
184888.jpg,img_align_celeba/184888.jpg,6528,impostor_pool,enrolled
202449.jpg,img_align_celeba/202449.jpg,6528,impostor_pool,enrolled
195932.jpg,img_align_celeba/195932.jpg,6528,impostor_pool,enrolled
193305.jpg,img_align_celeba/193305.jpg,6528,impostor_pool,enrolled
194364.jpg,img_align_celeba/194364.jpg,6528,impostor_pool,enrolled
040216.jpg,img_align_celeba/040216.jpg,6719,enrollment,enrolled
102898.jpg,img_align_celeba/102898.jpg,6719,genuine_test,enrolled
117487.jpg,img_align_celeba/117487.jpg,6719,genuine_test,enrolled
113236.jpg,img_align_celeba/113236.jpg,6719,impostor_pool,enrolled
010853.jpg,img_align_celeba/010853.jpg,6719,impostor_pool,enrolled
021768.jpg,img_align_celeba/021768.jpg,6719,impostor_pool,enrolled
004928.jpg,img_align_celeba/004928.jpg,6719,impostor_pool,enrolled
123739.jpg,img_align_celeba/123739.jpg,6719,impostor_pool,enrolled
081748.jpg,img_align_celeba/081748.jpg,6719,impostor_pool,enrolled
124912.jpg,img_align_celeba/124912.jpg,6719,impostor_pool,enrolled
113960.jpg,img_align_celeba/113960.jpg,6719,impostor_pool,enrolled
147938.jpg,img_align_celeba/147938.jpg,6719,impostor_pool,enrolled
056862.jpg,img_align_celeba/056862.jpg,6719,impostor_pool,enrolled
035886.jpg,img_align_celeba/035886.jpg,6719,impostor_pool,enrolled
086437.jpg,img_align_celeba/086437.jpg,6719,impostor_pool,enrolled
113212.jpg,img_align_celeba/113212.jpg,6719,impostor_pool,enrolled
067626.jpg,img_align_celeba/067626.jpg,6719,impostor_pool,enrolled
057291.jpg,img_align_celeba/057291.jpg,6719,impostor_pool,enrolled
069389.jpg,img_align_celeba/069389.jpg,6719,impostor_pool,enrolled
060630.jpg,img_align_celeba/060630.jpg,6719,impostor_pool,enrolled
160752.jpg,img_align_celeba/160752.jpg,6719,impostor_pool,enrolled
083656.jpg,img_align_celeba/083656.jpg,6719,impostor_pool,enrolled
036626.jpg,img_align_celeba/036626.jpg,6719,impostor_pool,enrolled
122455.jpg,img_align_celeba/122455.jpg,6719,impostor_pool,enrolled
011536.jpg,img_align_celeba/011536.jpg,6719,impostor_pool,enrolled
074843.jpg,img_align_celeba/074843.jpg,6719,impostor_pool,enrolled
049246.jpg,img_align_celeba/049246.jpg,6719,impostor_pool,enrolled
151637.jpg,img_align_celeba/151637.jpg,6719,impostor_pool,enrolled
009263.jpg,img_align_celeba/009263.jpg,6719,impostor_pool,enrolled
021609.jpg,img_align_celeba/021609.jpg,6719,impostor_pool,enrolled
064081.jpg,img_align_celeba/064081.jpg,6722,enrollment,enrolled
123488.jpg,img_align_celeba/123488.jpg,6722,genuine_test,enrolled
118761.jpg,img_align_celeba/118761.jpg,6722,genuine_test,enrolled
149652.jpg,img_align_celeba/149652.jpg,6722,impostor_pool,enrolled
019114.jpg,img_align_celeba/019114.jpg,6722,impostor_pool,enrolled
049260.jpg,img_align_celeba/049260.jpg,6722,impostor_pool,enrolled
011108.jpg,img_align_celeba/011108.jpg,6722,impostor_pool,enrolled
136883.jpg,img_align_celeba/136883.jpg,6722,impostor_pool,enrolled
162744.jpg,img_align_celeba/162744.jpg,6722,impostor_pool,enrolled
018766.jpg,img_align_celeba/018766.jpg,6722,impostor_pool,enrolled
118162.jpg,img_align_celeba/118162.jpg,6722,impostor_pool,enrolled
161733.jpg,img_align_celeba/161733.jpg,6806,enrollment,enrolled
067365.jpg,img_align_celeba/067365.jpg,6806,genuine_test,enrolled
055165.jpg,img_align_celeba/055165.jpg,6806,genuine_test,enrolled
116441.jpg,img_align_celeba/116441.jpg,6806,impostor_pool,enrolled
061550.jpg,img_align_celeba/061550.jpg,6806,impostor_pool,enrolled
123442.jpg,img_align_celeba/123442.jpg,6806,impostor_pool,enrolled
083112.jpg,img_align_celeba/083112.jpg,6806,impostor_pool,enrolled
158681.jpg,img_align_celeba/158681.jpg,6806,impostor_pool,enrolled
139473.jpg,img_align_celeba/139473.jpg,6806,impostor_pool,enrolled
056843.jpg,img_align_celeba/056843.jpg,6806,impostor_pool,enrolled
089925.jpg,img_align_celeba/089925.jpg,6806,impostor_pool,enrolled
038671.jpg,img_align_celeba/038671.jpg,6806,impostor_pool,enrolled
026446.jpg,img_align_celeba/026446.jpg,6806,impostor_pool,enrolled
078120.jpg,img_align_celeba/078120.jpg,6806,impostor_pool,enrolled
070235.jpg,img_align_celeba/070235.jpg,6806,impostor_pool,enrolled
084575.jpg,img_align_celeba/084575.jpg,6806,impostor_pool,enrolled
157213.jpg,img_align_celeba/157213.jpg,6806,impostor_pool,enrolled
023140.jpg,img_align_celeba/023140.jpg,6806,impostor_pool,enrolled
161310.jpg,img_align_celeba/161310.jpg,6806,impostor_pool,enrolled
096066.jpg,img_align_celeba/096066.jpg,6806,impostor_pool,enrolled
032851.jpg,img_align_celeba/032851.jpg,6806,impostor_pool,enrolled
046995.jpg,img_align_celeba/046995.jpg,6806,impostor_pool,enrolled
061252.jpg,img_align_celeba/061252.jpg,6806,impostor_pool,enrolled
021793.jpg,img_align_celeba/021793.jpg,6806,impostor_pool,enrolled
001661.jpg,img_align_celeba/001661.jpg,6806,impostor_pool,enrolled
096686.jpg,img_align_celeba/096686.jpg,6806,impostor_pool,enrolled
160740.jpg,img_align_celeba/160740.jpg,6806,impostor_pool,enrolled
097516.jpg,img_align_celeba/097516.jpg,6806,impostor_pool,enrolled
046765.jpg,img_align_celeba/046765.jpg,6806,impostor_pool,enrolled
112263.jpg,img_align_celeba/112263.jpg,6806,impostor_pool,enrolled
199824.jpg,img_align_celeba/199824.jpg,7088,enrollment,enrolled
193063.jpg,img_align_celeba/193063.jpg,7088,genuine_test,enrolled
184999.jpg,img_align_celeba/184999.jpg,7088,genuine_test,enrolled
186319.jpg,img_align_celeba/186319.jpg,7088,impostor_pool,enrolled
197630.jpg,img_align_celeba/197630.jpg,7088,impostor_pool,enrolled
198441.jpg,img_align_celeba/198441.jpg,7088,impostor_pool,enrolled
193681.jpg,img_align_celeba/193681.jpg,7088,impostor_pool,enrolled
188916.jpg,img_align_celeba/188916.jpg,7088,impostor_pool,enrolled
200261.jpg,img_align_celeba/200261.jpg,7088,impostor_pool,enrolled
197011.jpg,img_align_celeba/197011.jpg,7088,impostor_pool,enrolled
202578.jpg,img_align_celeba/202578.jpg,7088,impostor_pool,enrolled
186253.jpg,img_align_celeba/186253.jpg,7088,impostor_pool,enrolled
201059.jpg,img_align_celeba/201059.jpg,7088,impostor_pool,enrolled
187075.jpg,img_align_celeba/187075.jpg,7088,impostor_pool,enrolled
193523.jpg,img_align_celeba/193523.jpg,7088,impostor_pool,enrolled
190153.jpg,img_align_celeba/190153.jpg,7088,impostor_pool,enrolled
195021.jpg,img_align_celeba/195021.jpg,7088,impostor_pool,enrolled
183875.jpg,img_align_celeba/183875.jpg,7088,impostor_pool,enrolled
186675.jpg,img_align_celeba/186675.jpg,7088,impostor_pool,enrolled
099087.jpg,img_align_celeba/099087.jpg,7103,enrollment,enrolled
024368.jpg,img_align_celeba/024368.jpg,7103,genuine_test,enrolled
021275.jpg,img_align_celeba/021275.jpg,7103,genuine_test,enrolled
122456.jpg,img_align_celeba/122456.jpg,7103,impostor_pool,enrolled
037852.jpg,img_align_celeba/037852.jpg,7103,impostor_pool,enrolled
093472.jpg,img_align_celeba/093472.jpg,7103,impostor_pool,enrolled
037269.jpg,img_align_celeba/037269.jpg,7103,impostor_pool,enrolled
142793.jpg,img_align_celeba/142793.jpg,7103,impostor_pool,enrolled
036792.jpg,img_align_celeba/036792.jpg,7103,impostor_pool,enrolled
125549.jpg,img_align_celeba/125549.jpg,7103,impostor_pool,enrolled
017495.jpg,img_align_celeba/017495.jpg,7103,impostor_pool,enrolled
077382.jpg,img_align_celeba/077382.jpg,7103,impostor_pool,enrolled
031369.jpg,img_align_celeba/031369.jpg,7103,impostor_pool,enrolled
074823.jpg,img_align_celeba/074823.jpg,7103,impostor_pool,enrolled
060620.jpg,img_align_celeba/060620.jpg,7103,impostor_pool,enrolled
162676.jpg,img_align_celeba/162676.jpg,7222,enrollment,enrolled
111854.jpg,img_align_celeba/111854.jpg,7222,genuine_test,enrolled
009865.jpg,img_align_celeba/009865.jpg,7222,genuine_test,enrolled
041086.jpg,img_align_celeba/041086.jpg,7222,impostor_pool,enrolled
000131.jpg,img_align_celeba/000131.jpg,7222,impostor_pool,enrolled
010594.jpg,img_align_celeba/010594.jpg,7222,impostor_pool,enrolled
072850.jpg,img_align_celeba/072850.jpg,7222,impostor_pool,enrolled
006383.jpg,img_align_celeba/006383.jpg,7222,impostor_pool,enrolled
017430.jpg,img_align_celeba/017430.jpg,7222,impostor_pool,enrolled
153541.jpg,img_align_celeba/153541.jpg,7222,impostor_pool,enrolled
065194.jpg,img_align_celeba/065194.jpg,7222,impostor_pool,enrolled
019686.jpg,img_align_celeba/019686.jpg,7222,impostor_pool,enrolled
109653.jpg,img_align_celeba/109653.jpg,7222,impostor_pool,enrolled
114878.jpg,img_align_celeba/114878.jpg,7222,impostor_pool,enrolled
029772.jpg,img_align_celeba/029772.jpg,7222,impostor_pool,enrolled
043004.jpg,img_align_celeba/043004.jpg,7222,impostor_pool,enrolled
122317.jpg,img_align_celeba/122317.jpg,7222,impostor_pool,enrolled
082593.jpg,img_align_celeba/082593.jpg,7222,impostor_pool,enrolled
104914.jpg,img_align_celeba/104914.jpg,7222,impostor_pool,enrolled
021862.jpg,img_align_celeba/021862.jpg,7222,impostor_pool,enrolled
159948.jpg,img_align_celeba/159948.jpg,7222,impostor_pool,enrolled
122978.jpg,img_align_celeba/122978.jpg,7222,impostor_pool,enrolled
010582.jpg,img_align_celeba/010582.jpg,7222,impostor_pool,enrolled
108819.jpg,img_align_celeba/108819.jpg,7222,impostor_pool,enrolled
030396.jpg,img_align_celeba/030396.jpg,7222,impostor_pool,enrolled
151863.jpg,img_align_celeba/151863.jpg,7222,impostor_pool,enrolled
008575.jpg,img_align_celeba/008575.jpg,7222,impostor_pool,enrolled
066968.jpg,img_align_celeba/066968.jpg,7222,impostor_pool,enrolled
113697.jpg,img_align_celeba/113697.jpg,7222,impostor_pool,enrolled
072328.jpg,img_align_celeba/072328.jpg,7222,impostor_pool,enrolled
041303.jpg,img_align_celeba/041303.jpg,7253,enrollment,enrolled
040741.jpg,img_align_celeba/040741.jpg,7253,genuine_test,enrolled
089198.jpg,img_align_celeba/089198.jpg,7253,genuine_test,enrolled
117458.jpg,img_align_celeba/117458.jpg,7253,impostor_pool,enrolled
146298.jpg,img_align_celeba/146298.jpg,7253,impostor_pool,enrolled
147129.jpg,img_align_celeba/147129.jpg,7253,impostor_pool,enrolled
001602.jpg,img_align_celeba/001602.jpg,7253,impostor_pool,enrolled
003308.jpg,img_align_celeba/003308.jpg,7253,impostor_pool,enrolled
038149.jpg,img_align_celeba/038149.jpg,7253,impostor_pool,enrolled
004369.jpg,img_align_celeba/004369.jpg,7253,impostor_pool,enrolled
126462.jpg,img_align_celeba/126462.jpg,7253,impostor_pool,enrolled
023186.jpg,img_align_celeba/023186.jpg,7253,impostor_pool,enrolled
114529.jpg,img_align_celeba/114529.jpg,7253,impostor_pool,enrolled
023382.jpg,img_align_celeba/023382.jpg,7253,impostor_pool,enrolled
037891.jpg,img_align_celeba/037891.jpg,7253,impostor_pool,enrolled
158097.jpg,img_align_celeba/158097.jpg,7253,impostor_pool,enrolled
012624.jpg,img_align_celeba/012624.jpg,7253,impostor_pool,enrolled
160765.jpg,img_align_celeba/160765.jpg,7253,impostor_pool,enrolled
095911.jpg,img_align_celeba/095911.jpg,7253,impostor_pool,enrolled
111988.jpg,img_align_celeba/111988.jpg,7253,impostor_pool,enrolled
084506.jpg,img_align_celeba/084506.jpg,7253,impostor_pool,enrolled
100818.jpg,img_align_celeba/100818.jpg,7253,impostor_pool,enrolled
044004.jpg,img_align_celeba/044004.jpg,7422,enrollment,enrolled
069494.jpg,img_align_celeba/069494.jpg,7422,genuine_test,enrolled
118209.jpg,img_align_celeba/118209.jpg,7422,genuine_test,enrolled
001276.jpg,img_align_celeba/001276.jpg,7422,genuine_test,enrolled
047296.jpg,img_align_celeba/047296.jpg,7422,impostor_pool,enrolled
041326.jpg,img_align_celeba/041326.jpg,7422,impostor_pool,enrolled
131881.jpg,img_align_celeba/131881.jpg,7422,impostor_pool,enrolled
086479.jpg,img_align_celeba/086479.jpg,7422,impostor_pool,enrolled
095459.jpg,img_align_celeba/095459.jpg,7422,impostor_pool,enrolled
049400.jpg,img_align_celeba/049400.jpg,7422,impostor_pool,enrolled
018884.jpg,img_align_celeba/018884.jpg,7422,impostor_pool,enrolled
126122.jpg,img_align_celeba/126122.jpg,7422,impostor_pool,enrolled
054840.jpg,img_align_celeba/054840.jpg,7422,impostor_pool,enrolled
099865.jpg,img_align_celeba/099865.jpg,7422,impostor_pool,enrolled
156480.jpg,img_align_celeba/156480.jpg,7422,impostor_pool,enrolled
122195.jpg,img_align_celeba/122195.jpg,7422,impostor_pool,enrolled
138132.jpg,img_align_celeba/138132.jpg,7422,impostor_pool,enrolled
064387.jpg,img_align_celeba/064387.jpg,7422,impostor_pool,enrolled
157736.jpg,img_align_celeba/157736.jpg,7422,impostor_pool,enrolled
128455.jpg,img_align_celeba/128455.jpg,7422,impostor_pool,enrolled
066737.jpg,img_align_celeba/066737.jpg,7422,impostor_pool,enrolled
077333.jpg,img_align_celeba/077333.jpg,7422,impostor_pool,enrolled
025911.jpg,img_align_celeba/025911.jpg,7422,impostor_pool,enrolled
124101.jpg,img_align_celeba/124101.jpg,7422,impostor_pool,enrolled
065152.jpg,img_align_celeba/065152.jpg,7422,impostor_pool,enrolled
144958.jpg,img_align_celeba/144958.jpg,7422,impostor_pool,enrolled
161289.jpg,img_align_celeba/161289.jpg,7422,impostor_pool,enrolled
111177.jpg,img_align_celeba/111177.jpg,7422,impostor_pool,enrolled
005710.jpg,img_align_celeba/005710.jpg,7422,impostor_pool,enrolled
102763.jpg,img_align_celeba/102763.jpg,7422,impostor_pool,enrolled
000639.jpg,img_align_celeba/000639.jpg,7524,enrollment,enrolled
053746.jpg,img_align_celeba/053746.jpg,7524,genuine_test,enrolled
040805.jpg,img_align_celeba/040805.jpg,7524,genuine_test,enrolled
062940.jpg,img_align_celeba/062940.jpg,7524,impostor_pool,enrolled
024413.jpg,img_align_celeba/024413.jpg,7524,impostor_pool,enrolled
069035.jpg,img_align_celeba/069035.jpg,7524,impostor_pool,enrolled
080299.jpg,img_align_celeba/080299.jpg,7524,impostor_pool,enrolled
088705.jpg,img_align_celeba/088705.jpg,7524,impostor_pool,enrolled
023207.jpg,img_align_celeba/023207.jpg,7524,impostor_pool,enrolled
130436.jpg,img_align_celeba/130436.jpg,7524,impostor_pool,enrolled
085348.jpg,img_align_celeba/085348.jpg,7524,impostor_pool,enrolled
092339.jpg,img_align_celeba/092339.jpg,7524,impostor_pool,enrolled
030591.jpg,img_align_celeba/030591.jpg,7524,impostor_pool,enrolled
079712.jpg,img_align_celeba/079712.jpg,7524,impostor_pool,enrolled
077059.jpg,img_align_celeba/077059.jpg,7524,impostor_pool,enrolled
101221.jpg,img_align_celeba/101221.jpg,7524,impostor_pool,enrolled
036270.jpg,img_align_celeba/036270.jpg,7524,impostor_pool,enrolled
116833.jpg,img_align_celeba/116833.jpg,7524,impostor_pool,enrolled
059441.jpg,img_align_celeba/059441.jpg,7524,impostor_pool,enrolled
155073.jpg,img_align_celeba/155073.jpg,7524,impostor_pool,enrolled
000237.jpg,img_align_celeba/000237.jpg,7524,impostor_pool,enrolled
155044.jpg,img_align_celeba/155044.jpg,7524,impostor_pool,enrolled
109709.jpg,img_align_celeba/109709.jpg,7524,impostor_pool,enrolled
116522.jpg,img_align_celeba/116522.jpg,7524,impostor_pool,enrolled
141409.jpg,img_align_celeba/141409.jpg,7524,impostor_pool,enrolled
106752.jpg,img_align_celeba/106752.jpg,7524,impostor_pool,enrolled
146030.jpg,img_align_celeba/146030.jpg,7524,impostor_pool,enrolled
131627.jpg,img_align_celeba/131627.jpg,7524,impostor_pool,enrolled
094371.jpg,img_align_celeba/094371.jpg,7524,impostor_pool,enrolled
147926.jpg,img_align_celeba/147926.jpg,7524,impostor_pool,enrolled
197712.jpg,img_align_celeba/197712.jpg,8027,enrollment,enrolled
188545.jpg,img_align_celeba/188545.jpg,8027,genuine_test,enrolled
200257.jpg,img_align_celeba/200257.jpg,8027,genuine_test,enrolled
191105.jpg,img_align_celeba/191105.jpg,8027,genuine_test,enrolled
199016.jpg,img_align_celeba/199016.jpg,8027,impostor_pool,enrolled
200052.jpg,img_align_celeba/200052.jpg,8027,impostor_pool,enrolled
192191.jpg,img_align_celeba/192191.jpg,8027,impostor_pool,enrolled
182729.jpg,img_align_celeba/182729.jpg,8027,impostor_pool,enrolled
183302.jpg,img_align_celeba/183302.jpg,8027,impostor_pool,enrolled
192424.jpg,img_align_celeba/192424.jpg,8027,impostor_pool,enrolled
198834.jpg,img_align_celeba/198834.jpg,8027,impostor_pool,enrolled
194818.jpg,img_align_celeba/194818.jpg,8027,impostor_pool,enrolled
188620.jpg,img_align_celeba/188620.jpg,8027,impostor_pool,enrolled
189079.jpg,img_align_celeba/189079.jpg,8027,impostor_pool,enrolled
183525.jpg,img_align_celeba/183525.jpg,8027,impostor_pool,enrolled
192581.jpg,img_align_celeba/192581.jpg,8027,impostor_pool,enrolled
196629.jpg,img_align_celeba/196629.jpg,8027,impostor_pool,enrolled
196401.jpg,img_align_celeba/196401.jpg,8027,impostor_pool,enrolled
196293.jpg,img_align_celeba/196293.jpg,8027,impostor_pool,enrolled
189128.jpg,img_align_celeba/189128.jpg,8027,impostor_pool,enrolled
198511.jpg,img_align_celeba/198511.jpg,8027,impostor_pool,enrolled
121078.jpg,img_align_celeba/121078.jpg,8091,enrollment,enrolled
011090.jpg,img_align_celeba/011090.jpg,8091,genuine_test,enrolled
024172.jpg,img_align_celeba/024172.jpg,8091,genuine_test,enrolled
067799.jpg,img_align_celeba/067799.jpg,8091,genuine_test,enrolled
100700.jpg,img_align_celeba/100700.jpg,8091,impostor_pool,enrolled
146485.jpg,img_align_celeba/146485.jpg,8091,impostor_pool,enrolled
006649.jpg,img_align_celeba/006649.jpg,8091,impostor_pool,enrolled
003205.jpg,img_align_celeba/003205.jpg,8091,impostor_pool,enrolled
135764.jpg,img_align_celeba/135764.jpg,8091,impostor_pool,enrolled
156401.jpg,img_align_celeba/156401.jpg,8091,impostor_pool,enrolled
031168.jpg,img_align_celeba/031168.jpg,8091,impostor_pool,enrolled
050399.jpg,img_align_celeba/050399.jpg,8091,impostor_pool,enrolled
136726.jpg,img_align_celeba/136726.jpg,8091,impostor_pool,enrolled
053934.jpg,img_align_celeba/053934.jpg,8091,impostor_pool,enrolled
016880.jpg,img_align_celeba/016880.jpg,8091,impostor_pool,enrolled
103329.jpg,img_align_celeba/103329.jpg,8091,impostor_pool,enrolled
128100.jpg,img_align_celeba/128100.jpg,8091,impostor_pool,enrolled
066565.jpg,img_align_celeba/066565.jpg,8091,impostor_pool,enrolled
014721.jpg,img_align_celeba/014721.jpg,8091,impostor_pool,enrolled
095668.jpg,img_align_celeba/095668.jpg,8091,impostor_pool,enrolled
029274.jpg,img_align_celeba/029274.jpg,8091,impostor_pool,enrolled
048199.jpg,img_align_celeba/048199.jpg,8091,impostor_pool,enrolled
156005.jpg,img_align_celeba/156005.jpg,8091,impostor_pool,enrolled
